SampleID	[Anaerorhabdus]_furcosa_group	[Bacteroides]_pectinophilus_group	[Clostridium]_innocuum_group	[Clostridium]_methylpentosum_group	[Eubacterium]_brachy_group	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_eligens_group	[Eubacterium]_fissicatena_group	[Eubacterium]_hallii_group	[Eubacterium]_nodatum_group	[Eubacterium]_oxidoreducens_group	[Eubacterium]_ruminantium_group	[Eubacterium]_siraeum_group	[Eubacterium]_ventriosum_group	[Eubacterium]_xylanophilum_group	[Ruminococcus]_gauvreauii_group	[Ruminococcus]_gnavus_group	[Ruminococcus]_torques_group	37-	A2	A4b	Acetanaerobacterium	Acetatifactor	Acholeplasma	Acidaminococcus	Acidipila	Actinobacillus	Actinomyces	Actinomycetospora	Adlercreutzia	Aestuariimicrobium	Agathobacter	Aggregatibacter	Akkermansia	Algimonas	Alistipes	Allisonella	Alloprevotella	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerosporobacter	Anaerostignum	Anaerostipes	Anaerotruncus	Anaerovibrio	Anaerovorax	Ancalomicrobium	Anderseniella	Angelakisella	ASF356	Asteroleplasma	Asticcacaulis	Atopobium	Aurantisolimonas	Bacillus	Bacteriovorax	Bacteroidales_BS11_gut_group	Bacteroidales_RF16_group	Bacteroidales_UCG-001	Bacteroides	Bacteroidetes_BD2-2	Barnesiella	Bdellovibrio	Bergeyella	Bifidobacterium	Bilophila	Blastocatella	Blastomonas	Blautia	Blfdi19	Bosea	Brachybacterium	Bradymonadales	Bradyrhizobium	Brevibacterium	Brevundimonas	Bryobacter	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG-32	CAG-6	Caldicoprobacter	Campylobacter	Candidatus_Arthromitus	Candidatus_Jidaibacter	Candidatus_Methanomethylophilus	Candidatus_Saccharimonas	Candidatus_Soleaferrea	Candidatus_Stoquefichus	Candidatus_Tenderia	Candidatus_Xiphinematobacter	Capnocytophaga	Caproiciproducens	Carboxylicivirga	Castellaniella	Catenibacterium	Catenisphaera	Catonella	Caulobacter	Cellulosilyticum	CHKCI001	CHKCI002	Christensenella	Christensenellaceae_R-7_group	Chryseobacterium	Cloacibacillus	Cloacibacterium	Clostridia_UCG-014	Clostridia_vadinBB60_group	Clostridioides	Clostridium_sensu_stricto_	Clostridium_sensu_stricto_1	Cognatishimia	Cohaesibacter	Colidextribacter	Collinsella	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_UCG-002	Coriobacteriaceae_UCG-003	Corynebacterium	Crocinitomix	Cutibacterium	Dadabacteriales	Defluviitaleaceae_UCG-011	Deinococcus	Dermabacter	Dermacoccus	Desulfovibrio	Devosia	Devosiaceae	Dialister	Dielma	Dietzia	Dinoroseobacter	DNF00809	Dojkabacteria	Dolosigranulum	Dongia	Dorea	Draconibacterium	DTU014	DTU089	Dubosiella	Dysgonomonas	Edaphobaculum	Eel-36e1D6	Eggerthella	Eisenbergiella	Ekhidna	Elusimicrobium	Empedobacter	Enhydrobacter	Enorma	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelothrix	Erysipelotrichaceae	Erysipelotrichaceae_UCG-003	Erythrobacter	Escherichia-Shigella	Eubacterium	Ezakiella	F082	Faecalibacterium	Faecalibaculum	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Fastidiosipila	Fenollaria	Fibrobacter	Filomicrobium	Fimbriimonadaceae	Finegoldia	Flaviflexus	Flavobacterium	Flavonifractor	Flectobacillus	Fluviicola	Fluviimonas	Fournierella	Frisingicoccus	Fulvivirga	Fusibacter	Fusicatenibacter	Fusobacterium	Gallicola	Gardnerella	Gastranaerophilales	GCA-9000667	Gemmobacter	Gilvibacter	Gimesia	Glutamicibacter	Gottschalkia	Gracilibacteria	Haematobacter	Halarcobacter	Halobacteriovorax	Halovulum	Harryflintia	Helicobacter	Herbinix	hoa-07d0_gut_group	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Hymenobacter	Hyphococcus	Ilumatobacter	IMCC2626	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	JG30-KF-CM4	JGI_0000069-P22	Johnsonella	Jonquetella	Kapabacteriales	Kineococcus	Kocuria	Kordia	Kytococcus	Labrenzia	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lachnospiraceae	Lachnospiraceae_AC2044_group	Lachnospiraceae_FCS020_group	Lachnospiraceae_NC2004_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK3A20_group	Lachnospiraceae_NK4A6_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-002	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-006	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-009	Lachnospiraceae_UCG-010	Lachnospiraceae_XPB1014_group	Lachnotalea	Lactobacillus	Lactococcus	Lawsonella	Leisingera	Lentilitoribacter	Leptotrichia	Leucobacter	Lewinella	Libanicoccus	Limibaculum	Lishizhenia	Malaciobacter	Marinibacterium	Marinicaulis	Marinoscillum	Maritalea	Marivita	Marvinbryantia	MBIC10086	Megamonas	Megasphaera	Merdibacter	Methanobrevibacter	Methanomassiliicoccus	Methylobacterium-Methylorubrum	Micavibrio	Microbacterium	Micrococcus	Microvirga	Mobiluncus	Mogibacterium	Moheibacter	Monoglobus	Moraxella	Moryella	Mucispirillum	Murdochiella	Muribaculaceae	Muribaculum	Nannocystaceae	Nannocystis	Naumannella	Nautella	Negativibacillus	Neisseria	Nitratireductor	Nitrospira	NK4A214_group	Nocardioides	Nonlabens	Nordella	Novosphingobium	NRL2	NS10_marine_group	NS11-12_marine_group	NS9_marine_group	Nubsella	Ochrobactrum	Odoribacter	Olsenella	OM190	OM27_clade	Oribacterium	Oscillibacter	Oscillospira	Oscillospiraceae	Owenweeksia	p-21-o	P5D1-392	Paenibacillus	Pajaroellobacter	Paludicola	Papillibacter	Parabacteroides	Paracoccus	Paraprevotella	Parasutterella	Parvibacter	Parvimonas	PB19	Pelagibacterium	Peptococcus	Peptoniphilus	Peptostreptococcus	Peredibacter	Phascolarctobacterium	Phocea	Phoenicibacter	Pleomorphomonas	Polynucleobacter	Porphyromonas	Portibacter	Prevotella	Prevotellaceae_Ga6A1_group	Prevotellaceae_NK3B31_group	Prevotellaceae_UCG-001	Prevotellaceae_UCG-003	Prevotellaceae_UCG-004	Promicromonospora	Propioniferax	Propionigenium	Propionimicrobium	Prosthecobacter	Proteus	Pseudarcobacter	Pseudobutyrivibrio	Pseudoclavibacter	Pseudoflavonifractor	Pseudohongiella	Pseudolabrys	Pseudomonas	Pseudoruegeria	Psychroglaciecola	Psychroserpens	Pygmaiobacter	Pyramidobacter	Quinella	Reichenbachiella	Reyranella	RF39	Rhodococcus	Rhodovulum	Rikenella	Rikenellaceae_RC9_gut_group	Robiginitalea	Robinsoniella	Romboutsia	Roseburia	Roseomonas	Roseovarius	Rothia	Rs-E47_termite_group	Rubellimicrobium	Rubidimonas	Rubritalea	Ruegeria	Rufibacter	Ruminiclostridium	Ruminococcaceae	Ruminococcus	Saccharimonadaceae	Saccharimonadales	Saccharofermentans	Salinirepens	Sanguibacteroides	SAR324_clade(Marine_group_B)	Sarcina	SBR1031	Schizothrix_LEGE_07164	Sedimentitalea	Sediminibacterium	Sellimonas	Senegalimassilia	Sericytochromatia	Shimia	Shinella	Shuttleworthia	Silicimonas	Slackia	SM2D12	Sneathia	Sneathiella	Solobacterium	Sphaerochaeta	Sphingobacterium	Sphingomonas	Sphingorhabdus	Staphylococcus	Streptococcus	Subdoligranulum	Subgroup_10	Succinatimonas	Succiniclasticum	Sulfitobacter	Sumerlaea	Sutterella	Sva0996_marine_group	Synergistes	Tannerellaceae	Tenacibaculum	Terrisporobacter	Thalassococcus	Thalassospira	Thermicanus	Thermovirga	Thiothrix	TM7a	TM7x	Tropicibacter	Tropicimonas	Turicibacter	Tuzzerella	Tyzzerella	UBA1819	UC5-1-2E3	UCG-002	UCG-003	UCG-004	UCG-005	UCG-007	UCG-008	UCG-009	UCG-010	Ulvibacter	V9D20_group	vadinBE97	Veillonella	Verruc-01	Vibrio	Vicingus	Victivallaceae	Victivallis	W5053	WCHB1-41	Winogradskyella	WPS-2	HPF_group
PYM000	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.03E+14	6.28E+14	2.46E+14	-8.77E+14	2.77E+14	2.89E+14	1.51E+13	3.75E+13	2.63E+14	3.48E+14	2.16E+14	-8.77E+14	3.65E+14	5.04E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	1.26E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.97E+14	-8.77E+14	4.15E+14	-8.77E+14	7.33E+13	-8.77E+14	5.01E+14	-8.77E+14	-8.77E+14	1.72E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.82E+14	2.03E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.55E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	9.51E+14	-8.77E+14	5.44E+14	-8.77E+14	-8.77E+14	5.27E+14	1.26E+14	-8.77E+14	-8.77E+14	5.00E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.30E+14	3.73E+12	-8.77E+14	5.14E+14	-8.77E+14	-8.77E+14	-8.77E+14	1.72E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.03E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.78E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.02E+14	4.60E+14	-8.77E+14	3.54E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.65E+14	4.55E+14	-8.77E+14	3.09E+14	5.26E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	9.07E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	1.51E+13	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.91E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.99E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.24E+13	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	7.62E+14	-8.77E+14	-8.77E+14	3.18E+14	2.70E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.18E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.37E+14	1.72E+14	-8.77E+14	-8.77E+14	5.55E+14	1.72E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.55E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.27E+14	-8.77E+14	2.55E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.38E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.38E+13	6.29E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.16E+14	-8.77E+14	7.59E+14	4.06E+13	-8.77E+14	-8.77E+14	5.02E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.17E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.69E+14	-8.77E+14	2.16E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.18E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	6.91E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.38E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.00E+13	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.60E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.16E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	7.74E+14	-8.77E+14	3.18E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.03E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	1.04E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	9.07E+14	-8.77E+14	-8.77E+14	3.18E+14	7.17E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	6.10E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	2.27E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	5.78E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	4.03E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	1.26E+14	4.33E+14	-8.77E+14	5.78E+14	4.18E+14	-8.77E+14	4.67E+14	-8.77E+14	-8.77E+14	-8.77E+14	3.68E+13	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	-8.77E+14	High_HPF_consumption
PYM001	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.03E+14	6.67E+14	4.24E+14	-1.08E+14	4.00E+14	1.79E+14	-1.08E+14	4.18E+14	5.04E+14	3.44E+14	5.77E+13	2.90E+14	-1.08E+14	5.26E+14	-1.08E+14	4.09E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.03E+14	-1.08E+14	5.73E+14	-1.08E+14	5.04E+14	-1.08E+14	7.70E+14	-1.08E+14	4.89E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	4.80E+14	-1.08E+14	-1.08E+14	5.33E+14	2.22E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	3.30E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	9.94E+14	-1.08E+14	7.01E+14	-1.08E+14	-1.08E+14	5.36E+14	6.72E+14	-1.08E+14	-1.08E+14	6.39E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	4.60E+14	5.03E+14	5.09E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	3.58E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.22E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.96E+14	-1.08E+14	-1.08E+14	-1.08E+14	6.22E+14	5.38E+13	-1.08E+14	4.95E+13	-1.08E+14	-1.08E+14	-1.08E+14	4.53E+14	4.16E+14	1.38E+14	4.76E+14	6.31E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	1.02E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.02E+14	-1.08E+14	-1.08E+14	1.28E+13	4.93E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.13E+12	-1.08E+14	1.28E+13	-1.08E+14	-1.08E+14	1.02E+14	3.30E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	8.02E+13	3.36E+13	-1.08E+14	-1.08E+14	3.97E+13	2.22E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.53E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.62E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.46E+14	1.92E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	3.33E+14	1.65E+14	-1.08E+14	-1.08E+14	1.28E+13	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	3.82E+14	2.13E+13	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	4.97E+14	6.45E+14	-1.08E+14	-1.08E+14	2.98E+14	-1.08E+14	3.49E+14	-1.08E+14	7.36E+14	5.53E+13	-1.08E+14	2.90E+14	4.44E+14	3.49E+14	-1.08E+14	-1.08E+14	5.01E+14	-1.08E+14	-1.08E+14	2.65E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.81E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	3.36E+13	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	8.08E+14	2.13E+13	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.70E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	4.09E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	4.58E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	7.82E+14	-1.08E+14	5.73E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	8.07E+14	-1.08E+14	5.45E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	1.38E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.33E+14	-1.08E+14	3.24E+14	3.69E+14	6.83E+11	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.96E+14	-1.08E+14	6.72E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	1.28E+13	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	1.92E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	5.43E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	6.72E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	2.31E+14	3.20E+12	2.13E+13	-1.08E+14	6.72E+14	4.72E+14	-1.08E+14	5.43E+14	-1.08E+14	-1.08E+14	2.46E+14	6.46E+14	-1.08E+14	-1.08E+14	6.72E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	-1.08E+14	Low_HPF_consumption
