Colidextribacter,UCG.010,Faecalibaculum,UBA1819,Helicobacter,UCG.004,Candidatus_Soleaferrea,Family_XIII_AD3011_group,Saccharimonadales,Coriobacteriaceae_UCG.002,Clostridium_sensu_stricto_,Oscillospira,Caldicoprobacter,Lachnospiraceae_UCG.010,Muribaculaceae,Lachnospiraceae_UCG.006,Gastranaerophilales,NS9_marine_group,Robinsoniella,Anaeroplasma,RF39,X.Eubacterium._nodatum_group,Olsenella,UCG.007,CAG.6,Lachnospiraceae_NK4A6_group,Asteroleplasma,Christensenellaceae_R.7_group,Finegoldia,Sanguibacteroides,Sphingobacterium,X.Eubacterium._ventriosum_group,Herbinix,Prevotellaceae_UCG.004,Subdoligranulum,Lachnospiraceae_ND3007_group,A2,UCG.002,Victivallaceae,P5D1.392,vadinBE97,DTU089,Clostridioides,Clostridia_vadinBB60_group,Clostridia_UCG.014,X.Eubacterium._eligens_group,Prevotellaceae_NK3B31_group,X.Eubacterium._oxidoreducens_group,Lachnospiraceae_UCG.003,Moryella,Anaerofilum,Dietzia,Muribaculum,Tannerellaceae,X.Eubacterium._coprostanoligenes_group,JG30.KF.CM4,Erysipelotrichaceae,Ruminococcaceae,Erysipelotrichaceae_UCG.003,X.Eubacterium._ruminantium_group,Solobacterium,Tyzzerella,X.Eubacterium._siraeum_group,Family_XIII_UCG.001,Izemoplasmatales,UC5.1.2E3,Lachnospiraceae_FCS020_group,Prevotellaceae_UCG.001,X.Clostridium._innocuum_group,Lachnospiraceae_UCG.001,X.Ruminococcus._gauvreauii_group,Tropicimonas,Escherichia.Shigella,DNF00809,Brevibacterium,JGI_0000069.P22,Defluviitaleaceae_UCG.011,Cutibacterium,TM7a,UCG.003,CAG.32,X.Ruminococcus._torques_group,Epulopiscium,X.Eubacterium._hallii_group,Lachnospiraceae_NK3A20_group,Anaerofustis,X.Eubacterium._xylanophilum_group,Pseudobutyrivibrio,X.Clostridium._methylpentosum_group,Howardella,ASF356,Parvibacter,Dubosiella,Lachnospiraceae_UCG.004,Mogibacterium,DTU014,Rikenellaceae_RC9_gut_group,X.Bacteroides._pectinophilus_group,X.Ruminococcus._gnavus_group,UCG.005,Tuzzerella,CHKCI002,NK4A214_group,X.Eubacterium._brachy_group,Incertae_Sedis,Candidatus_Arthromitus,Oscillibacter,Candidatus_Saccharimonas,Aestuariimicrobium,TM7x,UCG.009,Paludicola,Methanomassiliicoccus,Streptococcus,Bilophila,Marvinbryantia,Erysipelatoclostridium,Phascolarctobacterium,Sellimonas,Bacteroides,Faecalitalea,Slackia,Alloprevotella,Roseburia,Holdemanella,Negativibacillus,Eggerthella,Akkermansia,Anaerostipes,Agathobacter,Holdemania,Fusicatenibacter,Parabacteroides,Faecalibacterium,Allisonella,Desulfovibrio,Catenibacterium,Ruminiclostridium,Pygmaiobacter,Eisenbergiella,Fusobacterium,Fenollaria,Dorea,Veillonella,Pseudoflavonifractor,Methanobrevibacter,Terrisporobacter,Hungatella,Actinomyces,Megasphaera,Sutterella,Fournierella,Parasutterella,Peptoniphilus,Monoglobus,Romboutsia,Intestinimonas,Enterococcus,GCA.9000667,Lactobacillus,Coprococcus,Adlercreutzia,Bifidobacterium,Hydrogenoanaerobacterium,Bacillus,Blautia,Intestinibacter,Rikenella,Cellulosilyticum,Turicibacter,Odoribacter,Succiniclasticum,Butyricimonas,Acidaminococcus,Collinsella,Alistipes,Parvimonas,Harryflintia,Phocea,Butyricicoccus,Merdibacter,Paraprevotella,Cloacibacillus,Lachnoclostridium,Dialister,Pyramidobacter,Porphyromonas,Anaerotruncus,Victivallis,Barnesiella,Lachnospira,Senegalimassilia,Prevotella,Flavonifractor,Christensenella,Rothia,Dielma,Ruminococcus,HEI_group
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-2.82535281288961,-2.82535281288961,6.69139782240861,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,10.5594962281335,-2.82535281288961,3.45130143738014,-2.82535281288961,7.83486055676565,-2.82535281288961,3.36206160072495,-2.82535281288961,8.52661610728099,5.04734462220462,8.84955858089532,-2.82535281288961,6.804298867659,9.13933950842038,8.74938692034256,-2.82535281288961,-2.82535281288961,-2.82535281288961,4.46433030030649,-0.703420786632746,7.8984658094636,-2.82535281288961,-2.82535281288961,4.55700538308119,-2.82535281288961,-2.82535281288961,2.27028156410689,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,4.99858623206665,-2.82535281288961,-2.82535281288961,-2.82535281288961,3.60140893720817,-2.82535281288961,-2.82535281288961,-2.82535281288961,6.31327249117139,2.74360717387109,5.65339977850123,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,8.01980986647813,-2.82535281288961,6.1491756898778,-2.82535281288961,4.97424424069254,10.8127239016449,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,3.81029742560002,8.06495759554365,3.6902647227953,-2.82535281288961,8.21660737648436,-2.82535281288961,-2.82535281288961,2.23277672458081,2.82668358060515,6.88444123658304,7.39934443379225,-2.82535281288961,3.89595634634045,1.4760676851114,-2.82535281288961,-2.82535281288961,-2.82535281288961,-2.82535281288961,Good_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-2.89478757037542,-2.89478757037542,8.18959329364144,2.73532751070035,-2.89478757037542,-2.89478757037542,-2.89478757037542,10.8577396795623,-2.89478757037542,3.10874914969401,-2.89478757037542,7.50230543022996,-2.89478757037542,4.8229729646263,2.4925297384628,8.76982465824809,5.29640448702583,8.37408737420178,3.37497505181836,6.07354920698392,8.43094160947197,8.68202168234364,-2.89478757037542,-2.89478757037542,6.20260119168672,7.92396162407703,-2.89478757037542,5.7659573035032,-2.89478757037542,-2.89478757037542,4.78514695021826,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,4.91212266251958,-2.89478757037542,-2.89478757037542,-2.89478757037542,2.04576207041754,8.53748672149242,-2.89478757037542,-2.89478757037542,-2.89478757037542,3.15545665859887,-2.89478757037542,-2.89478757037542,-2.89478757037542,5.50904273490446,3.63787426828677,6.88472040574223,2.08782472882854,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,7.66080519574175,-2.89478757037542,7.01490485049205,-2.89478757037542,6.38192262356793,10.6708510040467,-2.89478757037542,-2.89478757037542,-1.28430927178851,-2.89478757037542,5.4438609966742,8.30433010639778,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,4.67918651302698,3.50510551563348,7.14971870248212,7.37890510368194,-2.89478757037542,10.0953485346042,4.18794008580306,-2.89478757037542,-2.89478757037542,-2.89478757037542,-2.89478757037542,Poor_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-2.18848673428321,7.33376125376825,6.74860787071134,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,8.5955136600367,-2.18848673428321,2.30067711340952,10.4849126532344,7.99466740270034,4.37213325068065,-2.18848673428321,-2.18848673428321,-2.18848673428321,3.71740713098984,7.5390953632349,-2.18848673428321,3.15756316048015,8.37140352050002,9.41289454704824,4.65615141967394,6.40168451324743,4.61332917737201,-2.18848673428321,-2.18848673428321,4.51850083948053,-2.18848673428321,-2.18848673428321,3.64000991054835,9.28669210656316,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,8.58613702847224,9.27132173921255,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,0.976091789273195,-2.18848673428321,-2.18848673428321,-2.18848673428321,8.15233653487076,-2.18848673428321,5.46538325249506,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,7.87106970075437,6.67900430712742,6.81359829939775,8.13315849005192,6.19996600380525,8.60270511100126,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,6.41950701231397,-2.18848673428321,-2.18848673428321,8.40382803033958,6.48618660351966,-2.18848673428321,0.947517763626013,6.8780161659412,4.2390735599943,8.79418759543197,-2.18848673428321,12.8472145516431,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,-2.18848673428321,Good_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-2.46729473539983,6.85068005416444,7.48636223674145,4.09628437476483,3.54054272508601,8.13799820847945,-2.46729473539983,10.8133511330179,-2.46729473539983,2.5938494027812,-2.46729473539983,8.80673082673541,7.49997367658026,3.81314069911381,-2.46729473539983,5.93185509885987,5.63857718644992,8.22798609177447,-2.46729473539983,6.40585760999242,10.1345267930065,9.17783580752867,-2.46729473539983,7.81542004932493,-2.46729473539983,5.24834514007992,2.92243921406984,6.47726823665691,-2.46729473539983,-2.46729473539983,5.89888759089331,1.68702121469423,-2.46729473539983,5.55089758963894,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,9.74608605026314,-2.46729473539983,7.99577836251998,-2.46729473539983,-2.46729473539983,3.00423685450603,2.55064595354714,-2.46729473539983,-2.46729473539983,-2.46729473539983,3.74731039942404,-2.46729473539983,4.9774238306838,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,6.4449902525904,9.22661275114006,-2.46729473539983,8.0419660581649,-2.46729473539983,4.69084584802002,10.7689607915768,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,8.1577257819733,-2.46729473539983,-2.46729473539983,7.057523519362,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,8.48566717340849,7.60976038038953,-2.46729473539983,11.1070239312444,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,-2.46729473539983,Poor_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-1.21231250565415,6.42377132063774,-1.21231250565415,-1.21231250565415,-1.21231250565415,9.57168243121446,-1.21231250565415,12.7859926396871,-1.21231250565415,-1.21231250565415,-1.21231250565415,10.835241530769,-1.21231250565415,-1.21231250565415,3.01206064822081,-1.21231250565415,3.36922316865228,10.0366442139545,2.03285669670729,6.15600229536308,9.87308693112421,10.651777652028,-1.21231250565415,-1.21231250565415,-1.21231250565415,3.5998471511632,4.05035291126833,7.14429572559256,-1.21231250565415,-1.21231250565415,-1.21231250565415,8.28520992678931,-1.21231250565415,-1.21231250565415,5.07614058658605,4.22138470563469,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,11.251281505243,-1.21231250565415,-1.21231250565415,-1.21231250565415,4.98138753170046,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,7.14726587001288,-1.21231250565415,-1.21231250565415,5.12094226571047,6.48584300364417,-1.21231250565415,-1.21231250565415,4.20079574531911,9.45261775024065,-1.21231250565415,-1.21231250565415,-1.21231250565415,7.88464761577707,10.9665918340023,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,8.15435123081773,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,-1.21231250565415,7.95185431189904,-1.21231250565415,-1.21231250565415,7.15689701236533,-1.21231250565415,3.12277263444527,4.77662407264027,-1.21231250565415,Good_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-2.28470342241238,8.70608681405665,7.23754069935607,5.30578246995098,-2.28470342241238,-2.28470342241238,-2.28470342241238,11.4667414422137,-2.28470342241238,-2.28470342241238,-2.28470342241238,9.22084958420876,8.68250105640637,3.54927079064319,-2.28470342241238,6.67161461462548,5.60464487925713,9.20075345106932,-2.28470342241238,5.81903065262476,10.182850186792,9.39714416025724,-2.28470342241238,-2.28470342241238,-2.28470342241238,8.10214115954324,-2.28470342241238,7.40447087496463,-2.28470342241238,-2.28470342241238,5.21448980453209,5.83602426499557,-2.28470342241238,1.83717687682422,-2.28470342241238,-2.28470342241238,4.88221612948739,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,3.70606611314078,2.98157334500721,-2.28470342241238,-2.28470342241238,-2.28470342241238,7.26212913855096,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,8.69116293838984,-2.28470342241238,8.31054416020916,-2.28470342241238,4.98389094184586,11.0463604529332,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,2.41894042141253,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,-2.28470342241238,5.34054267498697,6.95523766321826,8.53619339633598,-2.28470342241238,10.0680111783548,-2.28470342241238,-2.28470342241238,1.28964824297378,-2.28470342241238,-2.28470342241238,Good_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-1.65432664428164,-1.65432664428164,9.19887657942935,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,12.483983534942,-1.65432664428164,-1.65432664428164,-1.65432664428164,7.00525618596949,-1.65432664428164,-1.65432664428164,-1.65432664428164,11.2341436065406,6.57689433447271,9.59512865440212,-1.65432664428164,6.14940298786823,10.8437873073837,9.68566764816582,-1.65432664428164,-1.65432664428164,-1.65432664428164,3.83875710830666,3.96730354255343,8.60602990477663,-1.65432664428164,-1.65432664428164,4.81907188327386,-1.65432664428164,2.62698051233058,-1.65432664428164,-1.65432664428164,5.18624226248225,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,9.85855121944814,-1.65432664428164,-1.65432664428164,-1.65432664428164,8.57559318456343,-1.65432664428164,3.21066263934261,-1.65432664428164,-1.65432664428164,3.15244513342256,3.74987341364461,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,7.99731872866092,-1.65432664428164,9.11064467761033,-1.65432664428164,-1.65432664428164,11.1708518408192,-1.65432664428164,2.4118690583871,-1.65432664428164,-1.65432664428164,-1.65432664428164,11.1542420541452,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,9.25805929960874,9.04600708840833,-1.65432664428164,-1.65432664428164,7.3068480072033,-1.65432664428164,-1.65432664428164,-1.65432664428164,-1.65432664428164,Good_HEI
-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-3.005435,-1.97888711545057,5.08183321605985,7.93005669542626,-1.97888711545057,-1.97888711545057,9.34068392569114,-1.97888711545057,11.9032835010473,-1.97888711545057,-1.97888711545057,-1.97888711545057,7.80439795041745,-1.97888711545057,3.97170195265824,4.31288011297675,-1.97888711545057,6.2999346968347,8.28191408003699,4.25829795326914,8.75167410522236,9.33669305392288,10.5233762700397,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,4.7691242163652,4.16253088754137,-1.97888711545057,-1.97888711545057,3.89779429166804,1.85777397814763,3.77872388942173,6.07782790064561,-1.97888711545057,3.53937957775631,-1.97888711545057,-1.97888711545057,9.84149908024813,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,2.80663323603527,-1.97888711545057,1.06641350582722,-1.97888711545057,-1.97888711545057,-1.97888711545057,7.74259578306124,2.88173603438943,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,-1.97888711545057,8.99401149188505,-1.97888711545057,7.92035467853908,9.42034576816484,4.76205426652262,12.1988541175438,-1.97888711545057,-1.97888711545057,3.07391521678471,-1.97888711545057,-1.97888711545057,9.14060221710121,5.13153638876279,-1.97888711545057,-1.97888711545057,1.63282579965195,-1.97888711545057,5.87966829733924,7.33557867123985,9.84317065746884,10.881718316662,-1.97888711545057,-1.97888711545057,2.95159028876785,3.00324526086941,-1.97888711545057,-1.97888711545057,-1.97888711545057,Good_HEI
